Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ43,OUT010,2181.28891358
FDX52,OUT013,2181.28891358
FDE28,OUT045,2181.28891358
FDN15,OUT017,2181.28891358
FDO28,OUT017,2181.28891358
FDQ33,OUT045,2181.28891358
FDM22,OUT010,2181.28891358
FDJ03,OUT017,2181.28891358
FDI16,OUT045,2181.28891358
FDI09,OUT027,2181.28891358
FDX55,OUT013,2181.28891358
FDS23,OUT027,2181.28891358
DRC12,OUT045,2181.28891358
FDH41,OUT049,2181.28891358
FDN01,OUT013,2181.28891358
FDV55,OUT045,2181.28891358
NCJ19,OUT013,2181.28891358
NCY29,OUT010,2181.28891358
FDP03,OUT018,2181.28891358
FDZ52,OUT045,2181.28891358
FDH31,OUT010,2181.28891358
FDQ19,OUT018,2181.28891358
FDS15,OUT035,2181.28891358
FDN32,OUT017,2181.28891358
FDH32,OUT049,2181.28891358
FDF33,OUT017,2181.28891358
FDJ22,OUT046,2181.28891358
FDG56,OUT010,2181.28891358
FDC05,OUT046,2181.28891358
FDK09,OUT013,2181.28891358
NCV29,OUT045,2181.28891358
NCC43,OUT019,2181.28891358
NCA42,OUT049,2181.28891358
FDC10,OUT046,2181.28891358
FDC16,OUT013,2181.28891358
NCL17,OUT013,2181.28891358
FDA51,OUT035,2181.28891358
FDW01,OUT017,2181.28891358
NCF30,OUT045,2181.28891358
FDN49,OUT013,2181.28891358
FDY20,OUT045,2181.28891358
FDC15,OUT045,2181.28891358
FDY24,OUT046,2181.28891358
NCG43,OUT017,2181.28891358
FDA48,OUT013,2181.28891358
NCF55,OUT017,2181.28891358
FDL38,OUT049,2181.28891358
NCQ29,OUT018,2181.28891358
FDC34,OUT017,2181.28891358
FDP36,OUT027,2181.28891358
FDN50,OUT010,2181.28891358
FDO23,OUT049,2181.28891358
FDT56,OUT013,2181.28891358
FDT13,OUT027,2181.28891358
FDZ03,OUT013,2181.28891358
FDQ03,OUT010,2181.28891358
FDU44,OUT045,2181.28891358
FDD03,OUT049,2181.28891358
NCH30,OUT013,2181.28891358
FDS60,OUT010,2181.28891358
FDG08,OUT046,2181.28891358
FDX38,OUT017,2181.28891358
FDD22,OUT017,2181.28891358
FDW51,OUT013,2181.28891358
FDL09,OUT017,2181.28891358
FDZ60,OUT045,2181.28891358
NCH07,OUT046,2181.28891358
NCQ41,OUT049,2181.28891358
FDW04,OUT049,2181.28891358
FDI08,OUT027,2181.28891358
FDR19,OUT019,2181.28891358
FDV13,OUT046,2181.28891358
FDB52,OUT017,2181.28891358
FDZ48,OUT027,2181.28891358
NCO14,OUT049,2181.28891358
FDZ50,OUT013,2181.28891358
FDN27,OUT019,2181.28891358
FDQ60,OUT013,2181.28891358
FDR49,OUT017,2181.28891358
DRJ35,OUT027,2181.28891358
DRI49,OUT017,2181.28891358
FDB47,OUT017,2181.28891358
FDP37,OUT010,2181.28891358
FDR26,OUT049,2181.28891358
FDY31,OUT019,2181.28891358
FDC11,OUT045,2181.28891358
DRP47,OUT035,2181.28891358
NCY54,OUT018,2181.28891358
FDR27,OUT046,2181.28891358
FDQ21,OUT019,2181.28891358
NCQ29,OUT035,2181.28891358
FDJ02,OUT046,2181.28891358
FDE21,OUT018,2181.28891358
FDM39,OUT046,2181.28891358
FDZ01,OUT017,2181.28891358
NCB19,OUT018,2181.28891358
FDU03,OUT046,2181.28891358
FDP27,OUT049,2181.28891358
DRF01,OUT045,2181.28891358
FDM03,OUT049,2181.28891358
FDV01,OUT046,2181.28891358
FDS16,OUT046,2181.28891358
FDO45,OUT035,2181.28891358
NCX06,OUT035,2181.28891358
FDP13,OUT046,2181.28891358
NCR38,OUT018,2181.28891358
FDA01,OUT013,2181.28891358
FDT26,OUT017,2181.28891358
FDD44,OUT027,2181.28891358
FDB26,OUT013,2181.28891358
FDP45,OUT019,2181.28891358
NCP55,OUT046,2181.28891358
FDT23,OUT017,2181.28891358
FDO51,OUT045,2181.28891358
FDA44,OUT046,2181.28891358
NCJ31,OUT018,2181.28891358
FDX37,OUT045,2181.28891358
NCD18,OUT049,2181.28891358
FDN40,OUT027,2181.28891358
FDL33,OUT017,2181.28891358
DRF48,OUT035,2181.28891358
FDW08,OUT035,2181.28891358
FDX39,OUT018,2181.28891358
FDB38,OUT049,2181.28891358
FDY46,OUT018,2181.28891358
NCB06,OUT049,2181.28891358
FDA34,OUT035,2181.28891358
FDA35,OUT045,2181.28891358
FDQ07,OUT035,2181.28891358
FDU32,OUT045,2181.28891358
FDU26,OUT013,2181.28891358
FDU13,OUT010,2181.28891358
FDO09,OUT035,2181.28891358
FDW03,OUT019,2181.28891358
FDB38,OUT013,2181.28891358
FDL26,OUT010,2181.28891358
NCN43,OUT045,2181.28891358
FDH08,OUT045,2181.28891358
NCC31,OUT019,2181.28891358
FDH14,OUT035,2181.28891358
FDL40,OUT017,2181.28891358
FDD20,OUT035,2181.28891358
NCV53,OUT035,2181.28891358
FDD16,OUT045,2181.28891358
FDP24,OUT035,2181.28891358
FDQ25,OUT045,2181.28891358
FDM38,OUT035,2181.28891358
NCT18,OUT010,2181.28891358
FDM34,OUT049,2181.28891358
DRH37,OUT010,2181.28891358
NCE07,OUT013,2181.28891358
FDG12,OUT013,2181.28891358
FDB59,OUT010,2181.28891358
FDS10,OUT018,2181.28891358
FDN21,OUT010,2181.28891358
FDM02,OUT045,2181.28891358
FDO44,OUT049,2181.28891358
NCN17,OUT017,2181.28891358
FDH16,OUT018,2181.28891358
FDL44,OUT046,2181.28891358
FDY47,OUT017,2181.28891358
DRI39,OUT046,2181.28891358
NCX54,OUT018,2181.28891358
FDE59,OUT046,2181.28891358
FDO46,OUT045,2181.28891358
DRE13,OUT046,2181.28891358
FDW14,OUT013,2181.28891358
FDF35,OUT046,2181.28891358
FDO50,OUT019,2181.28891358
DRF49,OUT017,2181.28891358
FDT60,OUT049,2181.28891358
FDP38,OUT045,2181.28891358
FDA31,OUT027,2181.28891358
FDY52,OUT010,2181.28891358
FDD03,OUT027,2181.28891358
FDN52,OUT018,2181.28891358
FDU20,OUT010,2181.28891358
FDD22,OUT035,2181.28891358
NCB55,OUT019,2181.28891358
FDN27,OUT045,2181.28891358
FDD16,OUT013,2181.28891358
FDW48,OUT046,2181.28891358
DRN35,OUT045,2181.28891358
FDX25,OUT049,2181.28891358
DRD49,OUT049,2181.28891358
FDE21,OUT019,2181.28891358
FDN44,OUT035,2181.28891358
DRC01,OUT049,2181.28891358
NCK30,OUT046,2181.28891358
FDU39,OUT013,2181.28891358
FDB49,OUT013,2181.28891358
FDS12,OUT045,2181.28891358
FDR57,OUT018,2181.28891358
FDX22,OUT027,2181.28891358
FDC60,OUT013,2181.28891358
NCE42,OUT049,2181.28891358
NCK42,OUT049,2181.28891358
DRE01,OUT017,2181.28891358
FDE57,OUT018,2181.28891358
DRK59,OUT019,2181.28891358
FDB10,OUT027,2181.28891358
FDQ25,OUT046,2181.28891358
FDY26,OUT017,2181.28891358
FDG28,OUT049,2181.28891358
FDM14,OUT049,2181.28891358
NCH29,OUT049,2181.28891358
FDD48,OUT049,2181.28891358
FDC17,OUT045,2181.28891358
DRH49,OUT027,2181.28891358
FDN44,OUT018,2181.28891358
FDC29,OUT045,2181.28891358
DRK01,OUT019,2181.28891358
FDD48,OUT017,2181.28891358
FDB59,OUT013,2181.28891358
FDY45,OUT010,2181.28891358
FDX60,OUT035,2181.28891358
FDT09,OUT010,2181.28891358
DRB24,OUT018,2181.28891358
FDL13,OUT035,2181.28891358
FDN16,OUT035,2181.28891358
FDK57,OUT013,2181.28891358
FDO22,OUT027,2181.28891358
FDC57,OUT010,2181.28891358
FDZ13,OUT027,2181.28891358
FDW27,OUT013,2181.28891358
FDX10,OUT049,2181.28891358
FDY08,OUT018,2181.28891358
FDA49,OUT017,2181.28891358
FDC32,OUT018,2181.28891358
FDO04,OUT035,2181.28891358
NCZ54,OUT013,2181.28891358
FDY40,OUT045,2181.28891358
FDW36,OUT045,2181.28891358
FDE11,OUT017,2181.28891358
DRE37,OUT045,2181.28891358
NCK19,OUT017,2181.28891358
FDT19,OUT035,2181.28891358
FDE56,OUT045,2181.28891358
FDZ57,OUT010,2181.28891358
FDB35,OUT035,2181.28891358
FDF09,OUT010,2181.28891358
FDO34,OUT046,2181.28891358
FDA55,OUT046,2181.28891358
NCM18,OUT035,2181.28891358
FDJ20,OUT019,2181.28891358
DRQ35,OUT019,2181.28891358
FDG02,OUT013,2181.28891358
NCU29,OUT018,2181.28891358
FDL27,OUT027,2181.28891358
NCA54,OUT035,2181.28891358
FDJ32,OUT035,2181.28891358
FDB21,OUT019,2181.28891358
FDR46,OUT035,2181.28891358
FDZ32,OUT046,2181.28891358
DRF36,OUT017,2181.28891358
NCU54,OUT017,2181.28891358
NCI31,OUT017,2181.28891358
DRA59,OUT035,2181.28891358
NCC55,OUT045,2181.28891358
FDE44,OUT018,2181.28891358
NCN26,OUT018,2181.28891358
FDC11,OUT049,2181.28891358
FDV24,OUT035,2181.28891358
FDR40,OUT019,2181.28891358
NCQ17,OUT049,2181.28891358
FDC46,OUT045,2181.28891358
NCM18,OUT046,2181.28891358
FDK16,OUT046,2181.28891358
FDI28,OUT017,2181.28891358
FDS11,OUT018,2181.28891358
DRD13,OUT046,2181.28891358
FDL36,OUT035,2181.28891358
FDI27,OUT013,2181.28891358
FDJ53,OUT019,2181.28891358
FDS44,OUT045,2181.28891358
FDE28,OUT046,2181.28891358
FDQ33,OUT018,2181.28891358
FDB37,OUT017,2181.28891358
FDQ31,OUT045,2181.28891358
NCQ05,OUT046,2181.28891358
FDE10,OUT013,2181.28891358
FDF38,OUT017,2181.28891358
FDE50,OUT019,2181.28891358
DRG37,OUT010,2181.28891358
NCH06,OUT049,2181.28891358
FDY14,OUT045,2181.28891358
FDO27,OUT017,2181.28891358
FDQ19,OUT049,2181.28891358
FDZ26,OUT019,2181.28891358
FDN51,OUT013,2181.28891358
FDK20,OUT035,2181.28891358
FDD40,OUT018,2181.28891358
DRI25,OUT018,2181.28891358
FDH56,OUT017,2181.28891358
FDI36,OUT027,2181.28891358
DRH11,OUT018,2181.28891358
NCV18,OUT017,2181.28891358
DRI01,OUT049,2181.28891358
DRE48,OUT049,2181.28891358
FDS51,OUT035,2181.28891358
FDM38,OUT017,2181.28891358
FDB60,OUT027,2181.28891358
FDY58,OUT035,2181.28891358
FDY22,OUT045,2181.28891358
FDF11,OUT027,2181.28891358
FDZ51,OUT035,2181.28891358
FDQ45,OUT017,2181.28891358
FDF17,OUT035,2181.28891358
NCF31,OUT027,2181.28891358
FDA37,OUT013,2181.28891358
FDO51,OUT046,2181.28891358
FDF34,OUT013,2181.28891358
FDD57,OUT018,2181.28891358
FDO37,OUT046,2181.28891358
FDR49,OUT049,2181.28891358
FDS39,OUT049,2181.28891358
FDI48,OUT027,2181.28891358
DRM35,OUT049,2181.28891358
FDV57,OUT035,2181.28891358
FDZ55,OUT013,2181.28891358
FDI28,OUT035,2181.28891358
FDS21,OUT045,2181.28891358
FDT34,OUT013,2181.28891358
DRI25,OUT035,2181.28891358
FDT47,OUT010,2181.28891358
DRH39,OUT045,2181.28891358
NCD54,OUT045,2181.28891358
FDU16,OUT027,2181.28891358
NCW29,OUT045,2181.28891358
FDV25,OUT027,2181.28891358
FDM56,OUT035,2181.28891358
FDZ04,OUT027,2181.28891358
FDG59,OUT019,2181.28891358
FDI56,OUT045,2181.28891358
FDS33,OUT035,2181.28891358
FDC23,OUT049,2181.28891358
FDT11,OUT049,2181.28891358
FDG17,OUT045,2181.28891358
FDZ44,OUT045,2181.28891358
FDJ52,OUT013,2181.28891358
DRI23,OUT046,2181.28891358
DRE15,OUT010,2181.28891358
NCF07,OUT013,2181.28891358
NCR29,OUT049,2181.28891358
FDE44,OUT019,2181.28891358
FDT23,OUT035,2181.28891358
NCG06,OUT017,2181.28891358
NCU41,OUT010,2181.28891358
FDH46,OUT017,2181.28891358
FDV31,OUT013,2181.28891358
NCT41,OUT027,2181.28891358
FDE22,OUT027,2181.28891358
FDC26,OUT045,2181.28891358
DRF51,OUT017,2181.28891358
NCY53,OUT019,2181.28891358
FDY21,OUT017,2181.28891358
FDL27,OUT013,2181.28891358
FDZ34,OUT049,2181.28891358
NCF43,OUT010,2181.28891358
FDC21,OUT035,2181.28891358
FDL26,OUT013,2181.28891358
FDT25,OUT010,2181.28891358
NCR30,OUT046,2181.28891358
DRL23,OUT019,2181.28891358
NCR05,OUT049,2181.28891358
NCE19,OUT018,2181.28891358
FDY07,OUT035,2181.28891358
FDB10,OUT017,2181.28891358
FDP57,OUT013,2181.28891358
FDU48,OUT019,2181.28891358
FDH48,OUT035,2181.28891358
FDO33,OUT035,2181.28891358
NCU29,OUT045,2181.28891358
FDW35,OUT046,2181.28891358
FDH05,OUT010,2181.28891358
FDP26,OUT049,2181.28891358
DRG27,OUT035,2181.28891358
FDQ33,OUT046,2181.28891358
FDH20,OUT010,2181.28891358
FDV14,OUT046,2181.28891358
DRD01,OUT046,2181.28891358
NCI17,OUT049,2181.28891358
FDF39,OUT010,2181.28891358
FDX37,OUT046,2181.28891358
NCX17,OUT035,2181.28891358
FDN03,OUT013,2181.28891358
NCS41,OUT010,2181.28891358
FDH34,OUT045,2181.28891358
NCX53,OUT018,2181.28891358
FDY31,OUT046,2181.28891358
FDD20,OUT017,2181.28891358
FDE51,OUT045,2181.28891358
FDV27,OUT046,2181.28891358
FDF16,OUT035,2181.28891358
FDZ02,OUT049,2181.28891358
NCK05,OUT045,2181.28891358
FDM12,OUT027,2181.28891358
NCA05,OUT018,2181.28891358
FDX33,OUT045,2181.28891358
FDM25,OUT049,2181.28891358
FDE41,OUT018,2181.28891358
FDW14,OUT045,2181.28891358
NCD30,OUT046,2181.28891358
FDB23,OUT010,2181.28891358
FDF45,OUT046,2181.28891358
FDW20,OUT017,2181.28891358
FDF47,OUT045,2181.28891358
NCR05,OUT019,2181.28891358
DRB01,OUT046,2181.28891358
FDE36,OUT013,2181.28891358
FDU56,OUT049,2181.28891358
FDB23,OUT049,2181.28891358
FDN48,OUT049,2181.28891358
FDS43,OUT013,2181.28891358
NCN05,OUT013,2181.28891358
NCL53,OUT049,2181.28891358
FDL56,OUT046,2181.28891358
FDH17,OUT018,2181.28891358
FDP37,OUT046,2181.28891358
FDG09,OUT019,2181.28891358
FDA55,OUT045,2181.28891358
FDX31,OUT049,2181.28891358
FDJ41,OUT045,2181.28891358
DRC24,OUT045,2181.28891358
FDQ21,OUT035,2181.28891358
NCT54,OUT045,2181.28891358
FDH08,OUT049,2181.28891358
FDY38,OUT018,2181.28891358
DRM11,OUT010,2181.28891358
FDG32,OUT049,2181.28891358
NCH18,OUT046,2181.28891358
FDI20,OUT035,2181.28891358
FDA33,OUT018,2181.28891358
FDN45,OUT013,2181.28891358
FDT45,OUT010,2181.28891358
FDR32,OUT035,2181.28891358
FDA48,OUT017,2181.28891358
FDN23,OUT017,2181.28891358
NCR18,OUT035,2181.28891358
FDD45,OUT046,2181.28891358
FDI22,OUT018,2181.28891358
FDT09,OUT013,2181.28891358
DRC24,OUT027,2181.28891358
FDT39,OUT046,2181.28891358
FDX28,OUT045,2181.28891358
FDA50,OUT018,2181.28891358
FDT33,OUT027,2181.28891358
FDQ60,OUT049,2181.28891358
NCM19,OUT018,2181.28891358
FDF40,OUT046,2181.28891358
NCI30,OUT035,2181.28891358
FDK34,OUT049,2181.28891358
FDA38,OUT027,2181.28891358
FDT02,OUT045,2181.28891358
FDC11,OUT017,2181.28891358
FDD08,OUT046,2181.28891358
NCS29,OUT046,2181.28891358
DRI03,OUT010,2181.28891358
FDK48,OUT035,2181.28891358
FDM52,OUT049,2181.28891358
FDP49,OUT035,2181.28891358
DRA24,OUT046,2181.28891358
NCJ43,OUT049,2181.28891358
FDE11,OUT045,2181.28891358
FDP01,OUT049,2181.28891358
FDQ59,OUT018,2181.28891358
FDA43,OUT019,2181.28891358
FDL14,OUT017,2181.28891358
FDV50,OUT010,2181.28891358
FDT01,OUT027,2181.28891358
NCC42,OUT035,2181.28891358
FDO28,OUT046,2181.28891358
FDD32,OUT019,2181.28891358
FDV45,OUT035,2181.28891358
NCW17,OUT019,2181.28891358
NCJ17,OUT027,2181.28891358
NCF18,OUT049,2181.28891358
FDP01,OUT045,2181.28891358
FDH24,OUT045,2181.28891358
FDI38,OUT027,2181.28891358
FDX03,OUT035,2181.28891358
FDY28,OUT046,2181.28891358
FDN34,OUT018,2181.28891358
FDJ02,OUT045,2181.28891358
FDW40,OUT019,2181.28891358
FDX03,OUT017,2181.28891358
FDE17,OUT027,2181.28891358
FDT58,OUT046,2181.28891358
FDI38,OUT013,2181.28891358
FDW22,OUT035,2181.28891358
FDS15,OUT027,2181.28891358
NCX06,OUT013,2181.28891358
DRK47,OUT035,2181.28891358
FDC23,OUT027,2181.28891358
FDM56,OUT010,2181.28891358
FDP21,OUT046,2181.28891358
FDP58,OUT046,2181.28891358
FDA27,OUT019,2181.28891358
FDK41,OUT019,2181.28891358
NCH42,OUT046,2181.28891358
FDG29,OUT045,2181.28891358
FDW15,OUT018,2181.28891358
FDD28,OUT018,2181.28891358
FDQ37,OUT049,2181.28891358
FDC23,OUT035,2181.28891358
FDV13,OUT035,2181.28891358
FDK33,OUT046,2181.28891358
FDO33,OUT013,2181.28891358
FDN21,OUT017,2181.28891358
NCW06,OUT027,2181.28891358
FDI38,OUT035,2181.28891358
FDC21,OUT027,2181.28891358
NCS05,OUT046,2181.28891358
NCN53,OUT049,2181.28891358
FDV40,OUT010,2181.28891358
FDG60,OUT017,2181.28891358
NCY30,OUT027,2181.28891358
FDM40,OUT045,2181.28891358
NCO30,OUT046,2181.28891358
FDK10,OUT046,2181.28891358
FDM36,OUT045,2181.28891358
FDN10,OUT013,2181.28891358
FDM46,OUT018,2181.28891358
FDX50,OUT049,2181.28891358
FDP33,OUT045,2181.28891358
FDO12,OUT045,2181.28891358
FDC28,OUT013,2181.28891358
FDO31,OUT045,2181.28891358
FDX45,OUT035,2181.28891358
FDV21,OUT049,2181.28891358
FDH04,OUT049,2181.28891358
NCG54,OUT013,2181.28891358
FDO13,OUT046,2181.28891358
FDA09,OUT027,2181.28891358
FDC38,OUT017,2181.28891358
NCO42,OUT046,2181.28891358
FDL45,OUT049,2181.28891358
NCK31,OUT013,2181.28891358
FDM39,OUT017,2181.28891358
FDC22,OUT010,2181.28891358
FDF46,OUT046,2181.28891358
FDQ37,OUT045,2181.28891358
FDH41,OUT010,2181.28891358
FDQ04,OUT046,2181.28891358
NCQ02,OUT027,2181.28891358
FDJ57,OUT027,2181.28891358
NCE07,OUT049,2181.28891358
FDE56,OUT013,2181.28891358
FDI20,OUT049,2181.28891358
FDK36,OUT018,2181.28891358
FDP08,OUT027,2181.28891358
FDF44,OUT017,2181.28891358
NCU53,OUT017,2181.28891358
FDF47,OUT035,2181.28891358
FDS55,OUT010,2181.28891358
FDZ52,OUT010,2181.28891358
FDL04,OUT018,2181.28891358
NCM26,OUT035,2181.28891358
FDX43,OUT049,2181.28891358
FDP52,OUT049,2181.28891358
DRK49,OUT045,2181.28891358
FDE38,OUT013,2181.28891358
DRF13,OUT035,2181.28891358
FDK41,OUT010,2181.28891358
FDJ04,OUT027,2181.28891358
FDZ44,OUT018,2181.28891358
FDS11,OUT013,2181.28891358
FDA55,OUT049,2181.28891358
NCW53,OUT046,2181.28891358
FDB49,OUT027,2181.28891358
FDD23,OUT017,2181.28891358
NCV42,OUT045,2181.28891358
NCZ29,OUT018,2181.28891358
FDQ26,OUT013,2181.28891358
FDV08,OUT017,2181.28891358
FDC53,OUT049,2181.28891358
FDV58,OUT010,2181.28891358
NCP02,OUT019,2181.28891358
DRI37,OUT045,2181.28891358
FDQ12,OUT049,2181.28891358
FDE33,OUT046,2181.28891358
FDX27,OUT045,2181.28891358
FDM22,OUT017,2181.28891358
NCH30,OUT019,2181.28891358
FDC04,OUT017,2181.28891358
FDO38,OUT046,2181.28891358
FDV52,OUT027,2181.28891358
FDB32,OUT013,2181.28891358
FDV43,OUT018,2181.28891358
FDI24,OUT018,2181.28891358
FDR40,OUT017,2181.28891358
FDW02,OUT049,2181.28891358
FDE44,OUT049,2181.28891358
FDL38,OUT046,2181.28891358
NCT54,OUT010,2181.28891358
DRJ39,OUT010,2181.28891358
FDW55,OUT049,2181.28891358
DRF13,OUT019,2181.28891358
NCW17,OUT049,2181.28891358
FDP13,OUT035,2181.28891358
FDS08,OUT018,2181.28891358
NCP17,OUT035,2181.28891358
NCO53,OUT035,2181.28891358
FDH19,OUT045,2181.28891358
FDJ04,OUT017,2181.28891358
FDG10,OUT049,2181.28891358
FDA40,OUT010,2181.28891358
FDI53,OUT045,2181.28891358
FDU09,OUT010,2181.28891358
FDK60,OUT045,2181.28891358
FDR43,OUT017,2181.28891358
FDW22,OUT017,2181.28891358
DRP47,OUT010,2181.28891358
DRG48,OUT010,2181.28891358
FDA14,OUT035,2181.28891358
FDU49,OUT013,2181.28891358
FDK28,OUT045,2181.28891358
FDT19,OUT046,2181.28891358
NCQ42,OUT045,2181.28891358
FDD03,OUT045,2181.28891358
NCM53,OUT013,2181.28891358
NCX53,OUT045,2181.28891358
FDV14,OUT027,2181.28891358
NCZ54,OUT017,2181.28891358
FDB39,OUT013,2181.28891358
DRC24,OUT046,2181.28891358
FDY36,OUT013,2181.28891358
FDN01,OUT035,2181.28891358
DRH25,OUT046,2181.28891358
FDV08,OUT046,2181.28891358
NCP53,OUT049,2181.28891358
FDU52,OUT010,2181.28891358
NCI42,OUT045,2181.28891358
FDZ14,OUT035,2181.28891358
FDF11,OUT046,2181.28891358
FDQ13,OUT018,2181.28891358
FDO32,OUT010,2181.28891358
DRJ37,OUT018,2181.28891358
FDY43,OUT046,2181.28891358
NCT41,OUT017,2181.28891358
NCV17,OUT045,2181.28891358
FDM04,OUT027,2181.28891358
DRB48,OUT018,2181.28891358
FDM24,OUT013,2181.28891358
FDT37,OUT049,2181.28891358
NCO05,OUT010,2181.28891358
FDL13,OUT046,2181.28891358
FDL15,OUT017,2181.28891358
FDB11,OUT018,2181.28891358
FDL14,OUT019,2181.28891358
FDY10,OUT019,2181.28891358
FDJ40,OUT049,2181.28891358
NCW18,OUT046,2181.28891358
NCY06,OUT013,2181.28891358
DRE13,OUT018,2181.28891358
FDA26,OUT045,2181.28891358
NCE19,OUT010,2181.28891358
FDE33,OUT035,2181.28891358
DRL59,OUT027,2181.28891358
FDY07,OUT046,2181.28891358
FDF57,OUT018,2181.28891358
FDM58,OUT035,2181.28891358
FDP26,OUT027,2181.28891358
FDY32,OUT046,2181.28891358
FDD51,OUT010,2181.28891358
FDU22,OUT018,2181.28891358
FDZ49,OUT018,2181.28891358
NCI42,OUT017,2181.28891358
FDT04,OUT027,2181.28891358
NCU41,OUT045,2181.28891358
FDS56,OUT045,2181.28891358
NCN42,OUT017,2181.28891358
FDK34,OUT046,2181.28891358
FDB03,OUT017,2181.28891358
DRJ25,OUT035,2181.28891358
FDT25,OUT027,2181.28891358
FDN20,OUT013,2181.28891358
FDP09,OUT013,2181.28891358
FDM20,OUT019,2181.28891358
NCG55,OUT046,2181.28891358
NCP14,OUT045,2181.28891358
NCH06,OUT046,2181.28891358
FDV52,OUT013,2181.28891358
NCL07,OUT035,2181.28891358
DRJ11,OUT027,2181.28891358
DRO59,OUT013,2181.28891358
FDW15,OUT010,2181.28891358
NCQ30,OUT035,2181.28891358
NCN54,OUT019,2181.28891358
FDY01,OUT027,2181.28891358
FDX39,OUT035,2181.28891358
FDH53,OUT027,2181.28891358
FDA57,OUT035,2181.28891358
NCC07,OUT010,2181.28891358
FDU28,OUT013,2181.28891358
FDK36,OUT010,2181.28891358
FDR36,OUT018,2181.28891358
NCQ17,OUT035,2181.28891358
FDS28,OUT019,2181.28891358
FDE08,OUT045,2181.28891358
FDU22,OUT046,2181.28891358
FDG41,OUT045,2181.28891358
FDO31,OUT010,2181.28891358
FDM21,OUT019,2181.28891358
FDU40,OUT017,2181.28891358
FDV36,OUT018,2181.28891358
FDT10,OUT027,2181.28891358
FDX38,OUT045,2181.28891358
NCU30,OUT027,2181.28891358
NCV06,OUT049,2181.28891358
FDT16,OUT035,2181.28891358
NCP41,OUT027,2181.28891358
FDZ56,OUT017,2181.28891358
FDC22,OUT035,2181.28891358
FDU10,OUT035,2181.28891358
FDS46,OUT045,2181.28891358
FDO08,OUT049,2181.28891358
NCV42,OUT018,2181.28891358
FDP33,OUT035,2181.28891358
FDJ12,OUT046,2181.28891358
FDH04,OUT045,2181.28891358
NCU54,OUT013,2181.28891358
FDO36,OUT010,2181.28891358
FDT37,OUT027,2181.28891358
FDD14,OUT010,2181.28891358
FDA16,OUT013,2181.28891358
NCS42,OUT019,2181.28891358
FDP10,OUT019,2181.28891358
FDQ28,OUT049,2181.28891358
FDK57,OUT010,2181.28891358
FDK02,OUT013,2181.28891358
FDW47,OUT018,2181.28891358
NCC42,OUT018,2181.28891358
FDQ37,OUT018,2181.28891358
FDL40,OUT046,2181.28891358
DRE13,OUT010,2181.28891358
FDQ34,OUT027,2181.28891358
NCB54,OUT046,2181.28891358
FDS48,OUT049,2181.28891358
FDO15,OUT045,2181.28891358
NCT30,OUT013,2181.28891358
FDU49,OUT027,2181.28891358
FDE21,OUT046,2181.28891358
FDS49,OUT019,2181.28891358
FDT38,OUT027,2181.28891358
FDZ01,OUT045,2181.28891358
FDC41,OUT035,2181.28891358
DRG13,OUT010,2181.28891358
NCZ42,OUT018,2181.28891358
NCM07,OUT045,2181.28891358
NCV17,OUT018,2181.28891358
DRK39,OUT035,2181.28891358
FDS37,OUT018,2181.28891358
FDV12,OUT019,2181.28891358
NCG19,OUT018,2181.28891358
FDS51,OUT013,2181.28891358
NCO14,OUT046,2181.28891358
FDC38,OUT046,2181.28891358
FDN15,OUT046,2181.28891358
NCH42,OUT013,2181.28891358
FDQ22,OUT046,2181.28891358
FDC05,OUT013,2181.28891358
FDZ31,OUT013,2181.28891358
DRJ23,OUT049,2181.28891358
FDC52,OUT035,2181.28891358
DRD12,OUT010,2181.28891358
FDV55,OUT017,2181.28891358
FDD32,OUT046,2181.28891358
FDR01,OUT049,2181.28891358
FDY08,OUT019,2181.28891358
FDQ45,OUT045,2181.28891358
DRN11,OUT027,2181.28891358
NCS05,OUT018,2181.28891358
FDY32,OUT035,2181.28891358
NCD31,OUT045,2181.28891358
NCE06,OUT049,2181.28891358
NCP14,OUT046,2181.28891358
NCF18,OUT019,2181.28891358
FDF14,OUT018,2181.28891358
FDB22,OUT017,2181.28891358
NCH54,OUT049,2181.28891358
FDU27,OUT035,2181.28891358
FDS58,OUT027,2181.28891358
NCU29,OUT035,2181.28891358
FDJ57,OUT013,2181.28891358
FDL56,OUT049,2181.28891358
FDH60,OUT035,2181.28891358
FDN24,OUT018,2181.28891358
FDD02,OUT017,2181.28891358
FDP15,OUT017,2181.28891358
FDB28,OUT027,2181.28891358
DRC49,OUT045,2181.28891358
NCG30,OUT018,2181.28891358
FDJ14,OUT049,2181.28891358
FDL52,OUT045,2181.28891358
NCG19,OUT027,2181.28891358
NCN41,OUT035,2181.28891358
FDW22,OUT013,2181.28891358
FDI02,OUT013,2181.28891358
FDV51,OUT045,2181.28891358
FDV48,OUT046,2181.28891358
NCL17,OUT019,2181.28891358
FDP46,OUT045,2181.28891358
FDU10,OUT045,2181.28891358
FDT37,OUT010,2181.28891358
FDI27,OUT035,2181.28891358
FDN51,OUT046,2181.28891358
FDW07,OUT035,2181.28891358
FDN45,OUT049,2181.28891358
DRN37,OUT027,2181.28891358
DRF48,OUT049,2181.28891358
FDP38,OUT019,2181.28891358
NCX18,OUT027,2181.28891358
FDK45,OUT018,2181.28891358
FDZ37,OUT049,2181.28891358
FDS50,OUT018,2181.28891358
